56081	Italian	1983	Un povero ricco
56082	French	2006	Un printemps à Paris
56083	Corsican	2009	Un prophète
56084	Italian	1987	Un ragazzo di Calabria
56085	Spanish	2005	Un rey en La Habana
56086	Italian	1980	Un sacco bello
56087	Hebrew	2007	Un secret
56088	French	1962	Un singe en hiver
56089	French	1968	Un soir, un train
56090	Hebrew	1999	Un spécialiste, portrait d'un criminel moderne
56091	Italian	1976	Un sussurro nel buio
56092	English	1977	Un taxi mauve
56093	English	1960	Un taxi pour Tobrouk
56094	French	2006	Un ticket pour l'espace
56095	Italian	1968	Un tranquillo posto di campagna
56096	Italian	1953	Un turco napoletano
56097	French	1959	Un témoin dans la ville
56098	Spanish	1970	Un uomo chiamato Apocalisse Joe
56099	English	1972	Un uomo da rispettare
56100	Italian	1980	Un uomo in ginocchio
56101	Italian	1999	Un uomo perbene
56102	Italian	1967	Un uomo, un cavallo, una pistola
56103	Spanish	1972	Un verano para matar
56104	Italian	2002	Un viaggio chiamato amore
56105	French	1987	Un zoo la nuit
56106	French	1976	Un éléphant ça trompe énormément
56107	Italian	2011	Un été brûlant
56108	English	1994	Un été inoubliable
56109	French	2008	Un été sans point ni coup sûr
56110	Italian	1996	Un été à La Goulette
56111	None	1983	Un été à Saint-Tropez
56112	Italian	2008	Un'estate al mare
56113	French	1993	Un, deux, trois, soleil
56114	English	2004	UnConventional
56115	Serbo	1984	Una
56116	English	1976	Una Magnum Special per Tony Saitta
56117	Italian	1973	Una breve vacanza
56118	Spanish	2001	Una casa con vista al mar
56119	Spanish	2003	Una de zombis
56120	Spanish	2006	Una estrella y dos cafés
56121	Italian	1971	Una farfalla con le ali insanguinate
56122	Italian	1977	Una giornata particolare
56123	Italian	1983	Una gita scolastica
56124	Spanish	1973	Una gota de sangre para morir amando
56125	Spanish	2010	Una hora más en Canarias
56126	Spanish	1974	Una libélula para cada muerto
56127	Italian	1971	Una lucertola con la pelle di donna
56128	English	1969	Una lunga fila di croci
56129	Italian	2007	Una moglie bellissima
56130	Spanish	1952	Una mujer sin amor
56131	Spanish	2000	Una noche con Sabrina Love
56132	Spanish	2007	Una novia errante
56133	Italian	1970	Una nuvola di polvere... un grido di morte... arriva Sartana
56134	Italian	1975	Una ondata di piacere
56135	Spanish	2008	Una palabra tuya
56136	Spanish	2006	Una película de huevos
56137	Italian	1965	Una pistola per Ringo
56138	French	1994	Una pura formalità
56139	English	1972	Una ragione per vivere e una per morire
56140	Italian	2010	Una sconfinata giovinezza
56141	Italian	2007	Una semana solos
56142	French	1977	Una spirale di nebbia
56143	Italian	1991	Una storia semplice
56144	Italian	1969	Una sull'altra
56145	Spanish	1973	Una vela para el diablo
56146	German	1961	Una vita difficile
56147	English	2010	Una vita tranquilla
56148	Spanish	2006	Unaccompanied Minors
56149	English	1929	Unaccustomed As We Are
56150	Japanese	1997	Unagi
56151	English	2006	Unbeatable Harold
56152	English	1992	Unbecoming Age
56153	English	2007	Unborn in the USA: Inside the War on Abortion
56154	English	1999	Unbowed
56155	English	2000	Unbreakable
56156	English	2003	Unbroken
56157	German	1944	Uncertain Glory
56158	English	2009	Uncertainty
56159	English	2003	Unchained Memories: Readings from the Slave Narratives
56160	English	2009	Uncharted
56161	English	1946	Uncivil War Birds
56162	English	1935	Uncivil Warriors
56163	English	1996	Uncle
56164	English	1989	Uncle Buck
56165	English	1952	Uncle Donald's Ants
56166	English	1960	Uncle Jim's Dairy Farm
56167	English	2008	Uncle Jonny
56168	English	1902	Uncle Josh at the Moving Picture Show
56169	English	1900	Uncle Josh's Nightmare
56170	English	2011	Uncle Kent
56171	English	1987	Uncle Meat
56172	English	2003	Uncle Nino
56173	English	2007	Uncle P
56174	English	2000	Uncle Saddam
56175	English	1947	Uncle Silas
56176	English	1947	Uncle Tom's Cabaña
56177	English	1927	Uncle Tom's Cabin
56178		1983	Uncommon Valor
56179	English	2002	Unconditional Love
56180	English	1947	Unconquered
56181	English	1995	Uncovered
56182	English	2004	Uncovered: The War on Iraq
56183	English	2004	Uncovered: The Whole Truth About the Iraq War
56184	English	2008	Uncross the Stars
56185	German	1959	Und ewig singen die Wälder
56186	English	2003	Undead
56187	English	2007	Undead or Alive: A Zombedy
56188	English	2011	Undefeated
56189	English	1931	Under 18
56190	English	2012	Under African Skies
56191	English	1948	Under California Stars
56192	English	1949	Under Capricorn
56193	English	1987	Under Cover
56194	English	1983	Under Fire
56195	English	1998	Under Heaven
56196	English	2000	Under Hellgate Bridge
56197	English	1995	Under Lock and Key
56198	English	1972	Under Milk Wood
56199	\N	2009	Under New Management
56200	English	2002	Under One Roof
56201	English	2008	Under Our Skin
56202	English	2000	Under Pressure
56203	Italian	1992	Under Siege
56204	English	1995	Under Siege 2: Dark Territory
56205	English	2008	Under Still Waters
56206	English	2006	Under Surveillance
56207	English	1991	Under Suspicion
56208	Spanish	2000	Under Suspicion
56209	Arabic	1936	Under Two Flags
56210	Swedish	1998	Under solen
56211	English	1989	Under the Boardwalk
56212	English	2010	Under the Boardwalk: The Monopoly Story
56213	French	1986	Under the Cherry Moon
56214	English	1995	Under the Gun
56215	English	1995	Under the Hula Moon
56216	English	1997	Under the Lighthouse Dancing
56217	English	2009	Under the Mountain
56218	English	2004	Under the Radar
56219	English	1981	Under the Rainbow
56220	English	1937	Under the Red Robe
56221	English	2009	Under the Sea 3D
56222	English	1997	Under the Skin
56223	German	2003	Under the Tuscan Sun
56224		1984	Under the Volcano
56225	Italian	1963	Under the Yum Yum Tree
56226	Swedish	1997	Under ytan
56227	Swedish	2007	Underbar och älskad av alla (och på jobbet går det också bra)
56228	Finnish	1998	Underbara kvinnor vid vatten
56229	Swedish	2006	Underbara älskade
56230	English	2005	Underclassman
56231	English	1999	Undercover Angel
56232	English	1993	Undercover Blues
56233	English	2002	Undercover Brother
56234	English	1995	Undercover Heat
56235	English	1946	Undercurrent
56236	English	1998	Undercurrent
56237	English	2007	Underdog
56238	German	2007	Underdogs
56239	English	1941	Underground
56240	Russian	1995	Underground
56241		2003	Underground
56242	English	1981	Underground Aces
56243	Swedish	1989	Undergångens arkitektur
56244	English	2003	Undermind
56245	English	1995	Underneath
56246	English	1936	Undersea Kingdom
56247	English	2001	Understanding Jane
56248		2004	Undertow
56249	English	1955	Underwater!
56250	English	1927	Underworld
56251	English	1985	Underworld
56252	English	1996	Underworld
56253	English	2003	Underworld
56254	English	1961	Underworld U.S.A.
56255	Russian	2012	Underworld: Awakening
56256	Hungarian	2006	Underworld: Evolution
56257	English	2009	Underworld: Rise of the Lycans
56258	Romanian	2012	Undeva la Palilula
56259	Romanian	1991	Undeva în Est
56260	Italian	1987	Undici giorni, undici notti
56261	Spanish	2005	Undiscovered
56262	English	2002	Undisputed
56263	Hindi	2006	Undisputed
56264	English	2006	Undisputed II: Last Man Standing
56265	Portuguese	2010	Undisputed III: Redemption
56266	Japanese	1994	Undo
56267	English	2010	Undocumented
56268	English	2006	Undoing
56269	English	2004	Undressing My Mother
56270	French	2009	Une affaire d'état
56271	French	1988	Une affaire de femmes
56272	French	2000	Une affaire de goût
56273	French	2002	Une affaire privée
56274	French	1961	Une aussi longue absence
56275	French	2005	Une aventure
56276	French	1972	Une belle fille comme moi
56277	French	2011	Une bouteille à la mer
56278	German	2008	Une catastrophe
56279	French	1982	Une chambre en ville
56280	Russian	1998	Une chance sur deux
56281	French	1969	Une corde, un Colt...
56282	French	2010	Une exécution ordinaire
56283	French	2000	Une femme d'extérieur
56284	French	2002	Une femme de ménage
56285	French	1969	Une femme douce
56286	French	1961	Une femme est une femme
56287	Russian	1995	Une femme française
56288	French	1964	Une femme mariée: Suite de fragments d'un film tourné en 1964
56289	English	1985	Une femme ou deux
56290	French	1976	Une femme à sa fenêtre
56291	French	1987	Une flamme dans mon coeur
56292	French	2001	Une hirondelle a fait le printemps
56293	French	1961	Une histoire d'eau
56294	French	1988	Une histoire de vent
56295	French	1991	Une histoire inventée
56296	English	1978	Une histoire simple
56297	English	2001	Une jeune fille à la fenêtre
56298	French	1973	Une journée bien remplie ou Neuf meurtres insolites dans une même journée par un seul homme dont ce n'est pas le métier
56299	French	1999	Une journée de merde!
56300	French	1999	Une liaison pornographique
56301	French	1993	Une nouvelle vie
56302	French	2012	Une nuit
56303	French	1933	Une nuit sur le mont chauve
56304	\N	1896	Une nuit terrible
56305	French	1957	Une parisienne
56306	\N	1896	Une partie de cartes
56307	French	1975	Une partie de plaisir
56308	French	2009	Une petite zone de turbulences
56309	French	1999	Une pour toutes
56310	French	2011	Une pure affaire
56311	French	1964	Une ravissante idiote
56312	French	1996	Une robe d'été
56313	French	1981	Une robe noire pour un tueur
56314	French	1977	Une sale histoire
56315	French	1980	Une semaine de vacances
56316	French	2009	Une semaine sur deux (et la moitié des vacances scolaires)
56317	French	1949	Une si jolie petite plage
56318	French	1964	Une souris chez les hommes
56319	French	2010	Une vie de chat
56320	English	2011	Une vie meilleure
56321	Italian	2004	Une vie à t'attendre
56322	French	2007	Une vieille maîtresse
56323	French	1976	Une vraie jeune fille
56324	French	1991	Une époque formidable...
56325	French	1981	Une étrange affaire
56326	French	1966	Une étudiante d'aujourd'hui
56327	English	2004	Unearthed
56328	English	2007	Unearthed
56329	English	1964	Unearthly Stranger
56330	English	2008	Unemployed
56331	French	2002	Unfaithful
56332	English	1948	Unfaithfully Yours
56333	English	1984	Unfaithfully Yours
56334	English	1941	Unfinished Business
56335	Dari	2007	Unfinished Sky
56336	Spanish	1996	Unforgettable
56337	English	2004	Unforgivable Blackness: The Rise and Fall of Jack Johnson
56338	English	1992	Unforgiven
56339	Norwegian	1959	Ung flukt
56340	Norwegian	2004	Ungdommens råskap
56341	Danish	2005	Unge Andersen
56342	Danish	1999	Ungfrúin góða og húsið
56343	English	2011	Unhappy Birthday
56344	\N	1919	Unheimliche Geschichten
56345	English	1982	Unhinged
56346	English	2007	Unholy
56347	English	1941	Unholy Partners
56348	English	1996	Unhook the Stars
56349	English	1981	Unico
56350	English	2012	Unicorn City
56351	English	2006	Unidentified
56352	Japanese	1983	Uniko: Mahô no shima e
56353	English	2010	Uninhabited
56354	English	1980	Union City
56355	English	1932	Union Depot
56356	English	1939	Union Pacific
56357	English	1950	Union Station
56358	Norwegian	2003	United
56359	German	2011	United
56360	English	2007	United 300
56361	German	2006	United 93
56362	English	1996	United Trash
56363	English	1971	Universal Soldier
56364	English	1992	Universal Soldier
56365	English	2012	Universal Soldier: Day of Reckoning
56366	Bulgarian	2009	Universal Soldier: Regeneration
56367	English	1999	Universal Soldier: The Return
56368	English	2007	Universal Soldiers
56369	English	2011	Universal Squadrons
56370	English	2006	Unknown
56371	Arabic	2011	Unknown
56372	English	1948	Unknown Island
56373	English	2005	Unknown White Male
56374	English	1951	Unknown World
56375	Spanish	1992	Unlawful Entry
56376	English	1997	Unleashed
56377	English	1997	Unmade Beds
56378	Spanish	2009	Unmade Beds
56379	English	1971	Unman, Wittering and Zigo
56380	English	1989	Unmasked Part 25
56381	Japanese	2005	Unmei janai hito
56382	Nepali	2008	Unmistaken Child
56383	Telugu	2009	Unnaipol Oruvan
56384	Tamil	1988	Unnal Mudiyum Thambi
56385	Tamil	2007	Unnale Unnale
56386	English	2006	Unnatural & Accidental
56387	Tamil	1998	Unnidathil Ennai Koduthen
56388	Norwegian	2004	Uno
56389	English	1979	Uno sceriffo extraterrestre - poco extra e molto terrestre
56390	Italian	2006	Uno su due
56391	English	2002	Unprecedented: The 2000 Presidential Election
56392	English	2009	Unrated: The Movie
56393	English	2001	Unreel: A True Hollywood Story
56394	English	2007	Unrelated
56395	English	2010	Unrequited
56396		2006	Unrest
56397	English	2010	Unrivaled
56398	English	2001	Unseen Evil
56399	German	1971	Unser Willi ist der Beste
56400	Polish	2005	Unser täglich Brot
56401	German	1966	Unsere Afrikareise
56402	Spanish	2002	Unspeakable
56403	French	2008	Unspoken
56404	English	2008	Unstable Fables: 3 Pigs & a Baby
56405	English	2004	Unstoppable
56406		2010	Unstoppable
56407	English	1995	Unstrung Heroes
56408	English	1929	Untamed
56409	English	1955	Untamed
56410	English	1993	Untamed Heart
56411	English	1957	Untamed Youth
56412	English	2009	Unter Bauern
56413	German	1964	Unter Geiern
56414	German	2005	Unter dem Eis
56415	German	1946	Unter den Brücken
56416	English	1999	Unter den Palmen
56417	German	2010	Unter dir die Stadt
56418	English	2004	Unterwegs
56419	English	2010	Unthinkable
56420	English	2007	Until Death
56421	English	1984	Until September
56422	English	1957	Until They Sail
56423	English	2008	Until the Light Takes Us
56424	English	2004	Until the Night
56425	\N	2011	Untouchables
56426	English	2008	Untraceable
56427	Turkish	2006	Unutulmayanlar
56428	English	1994	Unveiled
56429	French	1995	Unzipped
56430	Italian	1970	Uomini contro
56431	Italian	1976	Uomini si nasce poliziotti si muore
56432	Italian	1996	Uomini uomini uomini
56433	\N	1997	Uomo d'acqua dolce
56435	English	1998	Up 'n' Under
56436		2009	Up
56437	English	2000	Up Against Amanda
56438	English	1996	Up Close & Personal
56439	English	1959	Up Periscope
56440	English	1971	Up Pompeii
56441	English	1968	Up Tight!
56442	English	1955	Up a Tree
56443	English	2000	Up at the Villa
56444	English	2004	Up for Grabs
56445	English	1979	Up from the Depths
56446	English	1944	Up in Arms
56447	English	1953	Up in Daisy's Penthouse
56448	Spanish	1978	Up in Smoke
56449	English	1940	Up in the Air
56450	English	1956	Up in the World
56451	English	1980	Up the Academy
56452	English	1971	Up the Chastity Belt
56453	English	1958	Up the Creek
56454	English	1984	Up the Creek
56455	English	1967	Up the Down Staircase
56456	English	1972	Up the Front
56457	English	1968	Up the Junction
56458	English	1930	Up the River
56459	English	1972	Up the Sandbox
56460	Mandarin	2007	Up the Yangtze
56461	English	1976	Up!
56462	Hindi	1967	Upkar
56463	English	2009	Upperdog
56464	English	1934	Upperworld
56465	Polish	1993	Uprowadzenie Agaty
56466	English	2010	Upside Down: The Creation Records Story
56467	Italian	1959	Upstairs and Downstairs
56468	English	2003	Uptown Girls
56469	English	1974	Uptown Saturday Night
56470	Czech	1982	Upír z Feratu
56471	Swedish	1969	Ur kärlekens språk
56472	French	1990	Uranus
56473	Greek	2006	Uranya
56474	English	1980	Urban Cowboy
56475	German	2011	Urban Explorer
56476	French	2007	Urban Explorers: Into the Darkness
56477	English	2012	Urban Fighter
56478	English	1998	Urban Ghost Story
56479	English	1998	Urban Legend
56480	English	2000	Urban Legends: Final Cut
56481	English	2002	Urban Massacre
56482	English	2000	Urbania
56483	English	2011	Urbanized
56484	English	2007	Urchin
56485	Mandarin	1991	Urga
56486	English	2010	Urgency
56487	English	1981	Urgh! A Music War
56488	Korean	2004	Uri hyeong
56489	Korean	2008	Uri saengae choego-ui sungan
56490	Korean	2006	Urideul-ui haengbok-han shigan
56491	German	2005	Urlaub vom Leben
56492	German	2006	Urmel aus dem Eis
56493	German	2008	Urmel voll in Fahrt
56494	Serbian	1995	Urnebesna tragedija
56495	Norwegian	2006	Uro
56496	Turkish	1987	Urs al-jalil
56497	Romanian	2011	Ursul
56498	Malayalam	2011	Urumi
56499	Japanese	1983	Urusei Yatsura 1: Onri yû
56500	Japanese	1984	Urusei Yatsura 2: Byûtifuru dorîmâ
56501	Japanese	1985	Urusei Yatsura 3: Rimenbâ mai rabu
56502	Japanese	1986	Urusei Yatsura 4: Ramu za fôebâ
56503	Japanese	1988	Urusei Yatsura 5: Kanketsuhen
56504	Japanese	2009	Urutora mirakuru rabu sutôrî
56505	\N	1966	Urzad
56506	Japanese	2011	Usagi doroppu
56507	English	1980	Used Cars
56508	English	1992	Used People
56509	Polish	1957	Usmiech zebiczny
56510	Turkish	2009	Usta
56511	Malayalam	2012	Ustad Hotel
56512	Serbian	2012	Ustanicka ulica
56513	Spanish	1948	Ustedes, los ricos
56514	Malayalam	1999	Usthad
56515	Japanese	1946	Utamaro o meguru gonin no onna
56516	Swedish	2002	Utanför din dörr
56517	Norwegian	1992	Ute av drift!
56518	Hungarian	2009	Utolsó idök
56519	Hungarian	2001	Utolsó vacsora az Arabs Szürkénél
56520	French	1994	Utomlennye solntsem
56521	Russian	2010	Utomlennye solntsem 2
56522	Russian	2011	Utomlennye solntsem 2
56523	Swiss German	2001	Utopia Blues
56524	Spanish	2003	Utopía
56525	Bengali	2000	Utsab
56526	Hindi	1984	Utsav
56527	Hindi	2011	Utt Pataang
56528	Bengali	2000	Uttara
56529	English	1984	Utu
56530	English	1971	Utvandrarna
56531	English	1992	Utz
56532	English	1985	Uuno Epsanjassa
56533	Finnish	1973	Uuno Turhapuro
56534	Finnish	2004	Uuno Turhapuro - This Is My Life
56535	Finnish	1987	Uuno Turhapuro - kaksoisagentti
56536	Finnish	1984	Uuno Turhapuro armeijan leivissä
56537	Finnish	1982	Uuno Turhapuro menettää muistinsa
56538	Finnish	1986	Uuno Turhapuro muuttaa maalle
56539	Finnish	1992	Uuno Turhapuro, Suomen tasavallan herra presidentti
56540	Finnish	1991	Uuno Turhapuro, herra Helsingin herra
56541	Finnish	1981	Uuno Turhapuron aviokriisi
56542	Finnish	1983	Uuno Turhapuron muisti palailee pätkittäin
56543	Finnish	1993	Uuno Turhapuron poika
56544	German	1994	Uuno Turhapuron veli
56545	Finnish	1990	Uunon huikeat poikamiesvuodet maaseudulla
56546	Russian	1994	Uvlecheniya
56547	Japanese	1992	Uwakizuma: Chijokuzeme
56548	Japanese	1954	Uwasa no onna
56549	Polish	2011	Uwiklanie
56550	Turkish	1988	Uyanik gazeteci
56551	Turkish	2002	Uzak
56552	Turkish	2009	Uzak ihtimal
56553	Tamil	1993	Uzhaippaali
56554	Serbo	1974	Uzicka Republika
56555	Russian	1988	Uznik zamka If
56556	Japanese	2000	Uzumaki
56557	Turkish	1989	Uçurtmayi vurmasinlar
56558	Polish	2001	V avguste 44-go
56559	Russian	1973	V boy idut odni stariki
56560	Russian	2002	V dvizhenii
56561	English	2005	V for Vendetta
56562	\N	1999	V leru
56563	Russian	1982	V moey smerti proshu vinit Klavu K.
56564	Russian	1968	V ogne broda net
56565	Russian	2011	V subbotu
56566	Russian	1980	V zone osobogo vnimaniya
56567	English	1991	V.I. Warshawski
56568	Basque	2009	V.O.S.
56569	English	2012	V/H/S
56570	Finnish	2007	V2 - Jäätynyt enkeli
56571	Spanish	2010	VIPs
56572	Spanish	2006	Va a ser que nadie es perfecto
56573	Italian	2001	Va savoir
56574	Italian	1996	Va' dove ti porta il cuore
56575	Amharic	2005	Va, vis et deviens
56576	Tamil	2010	Va: Quarter Cutting
56577	Hindi	2005	Vaada
56578	Hindi	2009	Vaada Raha... I Promise
56579	Tamil	2011	Vaagai Sooda Vaa
56580	Hindi	2005	Vaah! Life Ho Toh Aisi!
56581	Tamil	1999	Vaali
56582	Tamil	2011	Vaanam
56583	Malayalam	1999	Vaanaprastham
56584	Tamil	2008	Vaaranam Aayiram
56585	Hindi	1999	Vaastav: The Reality
56586	Hindi	2004	Vaastu Shastra
56587	Polish	1981	Vabank
56588	Polish	1985	Vabank II czyli riposta
56589	English	2007	Vacancy
56590	Italian	1990	Vacanze di Natale '90
56591	Italian	1991	Vacanze di Natale '91
56592	Italian	1995	Vacanze di Natale '95
56593	Italian	1983	Vacanze di Natale
56594	Italian	1999	Vacanze di Natale 2000
56595	Italian	2011	Vacanze di Natale a Cortina
56596	Italian	1984	Vacanze in America
56597	Italian	1980	Vacanze per un massacro
56598	Spanish	1992	Vacas
56599	English	1983	Vacation
56600	English	2006	Vacationland
56601	Swedish	1996	Vackert väder
56602	English	2011	Vad Magyarország - A vizek birodalma
56603	Malayalam	2006	Vadakkum Nathan
56604	Malayalam	1989	Vadakkunokkiyantram
56605	Italian	1967	Vado... l'ammazzo e torno
56606	English	1949	Vagabond Loafers
56607	Danish	1958	Vagabonderne på Bakkegården
56608	English	1965	Vaghe stelle dell'Orsa...
56609	Persian	2009	Vaghti hame khaabim
56610	Spanish	2001	Vagón fumador
56611	Latvian	1987	Vai viegli but jaunam?
56612	Finnish	1997	Vaiennut kylä
56613	Lithuanian	1990	Vaikai is Amerikos viesbucio
56614	Greek	2003	Vai~E~Vem
56615	French	2001	Vajont - La diga del disonore
56616	Hungarian	2011	Vakondok 2 - Demoscene
56617	Persian	2003	Vakonesh panjom
56618	Hungarian	1948	Valahol Európában
56619	English	2002	Valami Amerika
56620	Hungarian	2008	Valami Amerika 2.
56621	Swedish	1935	Valborgsmässoafton
56622	Spanish	1971	Valdez Is Coming
56623	English	1973	Valdez, il mezzosangue
56624	Portuguese	1993	Vale Abraão
56625	Finnish	1981	Valehtelija
56626	English	1971	Valentin de las Sierras
56627	Spanish	1982	Valentina
56628	English	2001	Valentine
56629	English	1951	Valentino
56630	English	1977	Valentino
56631	French	2008	Valentino: The Last Emperor
56632	German	2006	Valerie
56633	English	1999	Valerie Flake
56634	Czech	1970	Valerie a týden divu
56635	English	1987	Valet Girls
56636	Danish	1999	Valgaften
56637	Danish	1986	Valhalla
56638	English	2009	Valhalla Rising
56639	Turkish	2009	Vali
56640	English	2005	Valiant
56641	English	2007	Validation
56642	Swiss German	1997	Valkanizater
56643	Finnish	2006	Valkoinen kaupunki
56644	Finnish	1952	Valkoinen peura
56645	German	2008	Valkyrie
56646	Italian	2010	Vallanzasca: Gli angeli del male
56647	Tamil	2006	Vallavan
56648	English	2001	Vallen
56649	English	1983	Valley Girl
56650	\N	2008	Valley of Angels
56651	Japanese	2006	Valley of Flowers
56652	English	1953	Valley of Head Hunters
56653	English	1967	Valley of the Dolls
56654	English	1954	Valley of the Kings
56655	English	1992	Valley of the Stereos
56656	English	1942	Valley of the Sun
56657	English	1989	Valmont
56658	English	2008	Vals Im Bashir
56659	English	1977	Valse Triste
56660	German	1972	Valter brani Sarajevo
56661	Marathi	2008	Valu
56662	Romanian	2007	Valuri
56663	Russian	1981	Vam i ne snilos...
56664	Spanish	1970	Vamos a matar, compañeros
56665		1986	Vamp
56666	English	2011	Vamperifica
56667	English	1975	Vampira
56668	English	1972	Vampire Circus
56669	English	2002	Vampire Clan
56670	English	2007	Vampire Diary
56671	English	1978	Vampire Hookers
56672	Japanese	2000	Vampire Hunter D: Bloodlust
56673	English	2001	Vampire Junction
56674	English	1995	Vampire Vixens from Venus
56675	English	1988	Vampire at Midnight
56676	English	1995	Vampire in Brooklyn
56677	English	2009	Vampire in Vegas
56678	German	1988	Vampire's Kiss
56679	\N	2012	Vampireland
56680	Latin	1998	Vampires
56681	French	2010	Vampires
56682	English	2003	Vampires Anonymous
56683	German	2010	Vampires Suck
56684	English	2002	Vampires: Los Muertos
56685	English	2005	Vampires: The Turning
56686	German	1971	Vampiros lesbos
56687	German	1932	Vampyr
56688	Swedish	2008	Vampyrer
56689	English	1975	Vampyres
56690	French	2007	Vampyres
56691	Telugu	2000	Vamsee
56692	Irish Gaelic	2009	Van Diemen's Land
56693	Turkish	2003	Van God Los
56694	French	1991	Van Gogh
56695		2004	Van Helsing
56696	English	1979	Van Nuys Blvd.
56697	English	2002	Van Wilder
56698	English	2006	Van Wilder 2: The Rise of Taj
56699	Dutch	1982	Van de koele meren des doods
56700	Dutch	1987	Van geluk gesproken
56701	Spanish	1998	Vana espuma
56702	Lithuanian	2003	Vanad ja kobedad saavad jalad alla
56703	Telugu	2006	Vanaja
56704	Malayalam	1989	Vandanam
56705	German	1977	Vanessa
56706	Italian	2004	Vaniglia e cioccolato
56707	Spanish	2001	Vanilla Sky
56708	French	1989	Vanille fraise
56709	Italian	1961	Vanina Vanini
56710	English	1971	Vanishing Point
56711	French	2009	Vanishing of the Bees
56712	English	2010	Vanishing on 7th Street
56713	German	2004	Vanity Fair
56714	Spanish	2008	Vantage Point
56715	Danish	2009	Vanvittig forelsket
56716	English	1994	Vanya on 42nd Street
56717	English	1962	Varan the Unbelievable
56718	Swedish	2006	Varannan vecka
56719	Finnish	2011	Varasto
56720	Malayalam	1989	Varavelppu
56721	Finnish	2011	Vares - Huhtikuun tytöt
56722	Finnish	2012	Vares - Kaidan tien kulkijat
56723	Finnish	2011	Vares - Pahan suudelma
56724	Finnish	2011	Vares - Sukkanauhakäärme
56725	Finnish	2004	Vares - Yksityisetsivä
56726	Russian	1967	Varezhka
56727	Saami	2008	Varg
56728	Norwegian	2007	Varg Veum - Bitre blomster
56729	Norwegian	2012	Varg Veum - De døde har det godt
56730	\N	2011	Varg Veum - Dødens drabanter
56731	Urdu	2008	Varg Veum - Falne engler
56732	Norwegian	2011	Varg Veum - I mørket er alle ulver grå
56733	Norwegian	2012	Varg Veum - Kalde Hjerter
56734	Norwegian	2010	Varg Veum - Skriften på veggen
56735	Norwegian	2011	Varg Veum - Svarte får
56736	Norwegian	1968	Vargtimmen
56737	English	1983	Variety
56738	English	1947	Variety Girl
56739	\N	1925	Varieté
56740	Serbo	1982	Variola vera
56741	English	1986	Varjoja paratiisissa
56742	Serbo	1984	Varljivo leto '68
56743	English	2009	Varmints
56744	Swedish	1981	Varning för Jönssonligan
56745	Telugu	2004	Varsham
56746	English	1999	Varsity Blues
56747	English	1937	Varsity Show
56748	English	2010	Varudu
56749	Serbo	2002	Varuh meje
56750	Tamil	1980	Varumayin Niram Sigappu
56751	Russian	1969	Varvara-krasa, dlinnaya kosa
56752	Turkish	1991	Varyemez
56753	Hungarian	1987	Varázslat - Queen Budapesten
56754	Estonian	2012	Vasaku jala reede
56755	None	1975	Vase de noces
56756	Tamil	2003	Vaseegara
56757	Turkish	1986	Vasif Öngören: Asiye nasil kurtulur
56758	Greek	1982	Vasika... kalispera sas
56759	Russian	1939	Vasilisa prekrasnaya
56760	Tamil	2004	Vasoolraja M.B.B.S
56761	Malayalam	2006	Vasthavam
56762	English	2000	Vatel
56763	Czech	2004	Vaterland - Lovecký deník
56764	Malayalam	1993	Vatsalyam
56765	Turkish	2009	Vavien
56766	Turkish	2010	Vay Arkadas
56767	Turkish	1979	Vay basimiza gelenler
56768	German	2002	Vaya con Dios
56769	Tamil	2012	Vazhakku Enn 18/9
56770	Bulgarian	1988	Vchera
56771	Russian	2011	Vdrebezgi
56772	Arabic	2004	Ve'Lakhta Lehe Isha
56773	Esperanto	1987	Vec vidjeno
56774	Russian	1961	Vechera na khutore bliz Dikanki
56775	Danish	2009	Ved verdens ende
56776	Telugu	2010	Vedam
56777	Russian	2006	Vedma
56778	Georgian	1967	Vedreba
56779	Telugu	1997	Veedevadandi Babu
56780	Urdu	2010	Veer
56781	Punjabi	2004	Veer-Zaara
56782	Telugu	1994	Veera
56783	Telugu	2011	Veera
56784	Telugu	1987	Veera Prathap
56785	Hindi	1988	Veerana
56786	Hindi	1995	Veergati
56787	Norwegian	2009	Vegas
56788	English	1997	Vegas Vacation
56789	English	2003	Vegas Vampires
56790	English	1991	Vegas in Space
56791	English	2008	Vegas: Based on a True Story
56792	Icelandic	1992	Veggfóður: Erótísk ástarsaga
56793	English	2010	Vegucated
56794	Finnish	2010	Veijarit
56795	Portuguese	1994	Veja Esta Canção
56796	Telugu	2007	Vel
56797	Tamil	2011	Velayudham
56798	Serbian	1992	Velika frka
56799	Albanian	1954	Velikiy voin Albanii Skanderbeg
56800	Latvian	1970	Vella kalpi
56801	Malayalam	1988	Vellanakalude Naadu
56802	Italian	1976	Velluto nero
56803	Lithuanian	1973	Velnio nuotaka
56804	English	1999	Velocity Trap
56805	Italian	2002	Velocità massima
56806	English	1998	Velvet Goldmine
56807	Spanish	2010	Velódromo
56808	English	1975	Vem var Dracula?
56809	English	1986	Vendetta
56810	Italian	1995	Vendetta
56811	Italian	1986	Vendetta dal futuro
56812	French	2002	Vendredi soir
56813	French	2004	Vendus
56814	Spanish	1984	Veneno para las hadas
56815	Italian	1958	Venezia, la luna e tu
56816	Italian	1970	Venga a prendere il caffè da noi
56817	English	1951	Vengeance Valley
56818	Tamil	2011	Venghai
56819	Spanish	2000	Vengo
56820	English	2005	Venice Underground
